year,Seasons,Districts,Crop_Type,Production,Arable_Size
2018,Season C,Kirehe,Yams & Taro,NA,NA
2018,Season C,Kirehe,Legumes and Pulses,NA,NA
2018,Season C,Kirehe,Bush bean,NA,NA
2018,Season C,Kirehe,Climbing bean,NA,NA
2018,Season C,Kirehe,Peas,NA,NA
2018,Season C,Kirehe,Soya beans,NA,NA
2018,Season C,Kirehe,Vegetables,122.255972,13.7229359
2018,Season C,Kirehe,Fruits,NA,NA
2018,Season C,Ngoma,Sweet potatoes,NA,NA
2018,Season C,Ngoma,Irish potatoes,NA,NA
2018,Season C,Ngoma,Yams & Taro,NA,NA
2018,Season C,Ngoma,Legumes and Pulses,NA,NA
2018,Season C,Ngoma,Bush bean,NA,NA
2018,Season C,Ngoma,Climbing bean,NA,NA
2018,Season C,Ngoma,Peas,NA,NA
2018,Season C,Ngoma,Soya beans,NA,NA
2018,Season C,Ngoma,Vegetables,NA,NA
2018,Season C,Ngoma,Fruits,NA,NA
2018,Season C,Bugesera,Sweet potatoes,457.0598378,96.70457
2018,Season C,Bugesera,Irish potatoes,4.311992741,2.117259
2018,Season C,Bugesera,Yams & Taro,NA,NA
2018,Season C,Bugesera,Legumes and Pulses,233.3543024,124.320576
2018,Season C,Bugesera,Bush bean,229.9265915,117.0478
2018,Season C,Bugesera,Climbing bean,NA,NA
2018,Season C,Bugesera,Peas,NA,NA
2018,Season C,Bugesera,Soya beans,3.427710966,7.272776
2018,Season C,Bugesera,Vegetables,331.00341,25.1206284
2018,Season C,Bugesera,Fruits,NA,NA
2019,Season A,Nyarugenge,Maize,411,561
2019,Season A,Nyarugenge,Sorghum,NA,NA
2019,Season A,Nyarugenge,Paddy rice,NA,NA
2019,Season A,Nyarugenge,Wheat,NA,NA
2019,Season A,Nyarugenge,Cassava,557,1036
2019,Season A,Nyarugenge,Sweet potatoes,2068,379
2019,Season A,Nyarugenge,Irish potatoes,46,22
2019,Season A,Nyarugenge,Yams & Taro,84,33
2019,Season A,Nyarugenge,Bananas,6847,1522
2019,Season A,Nyarugenge,Beans,1093,1362
2019,Season A,Nyarugenge,Ground nuts,4,15
2019,Season A,Nyarugenge,Soya beans,14,51
2019,Season A,Nyarugenge,Vegetables,1387,199
2019,Season A,Nyarugenge,Fruits,73,24
2019,Season A,Nyarugenge,Other crops,1102,1529
2019,Season A,Gasabo,Maize,2959,4379
2019,Season A,Gasabo,Sorghum,NA,17
2019,Season A,Gasabo,Paddy rice,541,164
2019,Season A,Gasabo,Wheat,NA,NA
2019,Season A,Gasabo,Cassava,7531,2853
2019,Season A,Gasabo,Sweet potatoes,12185,2172
2019,Season A,Gasabo,Irish potatoes,2928,695
2019,Season A,Gasabo,Yams & Taro,736,177
2019,Season A,Gasabo,Bananas,18247,4467
2019,Season A,Gasabo,Beans,5478,7626
2019,Season A,Gasabo,Ground nuts,334,533
2019,Season A,Gasabo,Soya beans,742,482
2019,Season A,Gasabo,Vegetables,5050,619
2019,Season A,Gasabo,Fruits,200,239
2019,Season A,Gasabo,Other crops,449,636
2019,Season A,Kicukiro,Maize,2602,1707
2019,Season A,Kicukiro,Sorghum,NA,NA
2019,Season A,Kicukiro,Paddy rice,NA,NA
2019,Season A,Kicukiro,Wheat,NA,NA
2019,Season A,Kicukiro,Cassava,654,892
2019,Season A,Kicukiro,Sweet potatoes,2757,271
2019,Season A,Kicukiro,Irish potatoes,13,7
2019,Season A,Kicukiro,Yams & Taro,313,32
2019,Season A,Kicukiro,Bananas,4403,1094
2019,Season A,Kicukiro,Beans,1391,2031
2019,Season A,Kicukiro,Ground nuts,46,81
2019,Season A,Kicukiro,Soya beans,52,73
2019,Season A,Kicukiro,Vegetables,1323,122
2019,Season A,Kicukiro,Fruits,9,10
2019,Season A,Kicukiro,Other crops,12,60
2019,Season A,Nyanza,Maize,8080,3889
2019,Season A,Nyanza,Sorghum,251,360
2019,Season A,Nyanza,Paddy rice,1129,359
2019,Season A,Nyanza,Wheat,NA,NA
2019,Season A,Nyanza,Cassava,68844,12027
2019,Season A,Nyanza,Sweet potatoes,20786,2422
2019,Season A,Nyanza,Irish potatoes,1242,482
2019,Season A,Nyanza,Yams & Taro,1279,185
2019,Season A,Nyanza,Bananas,8411,4748
2019,Season A,Nyanza,Beans,6584,8552
2019,Season A,Nyanza,Ground nuts,562,1405
2019,Season A,Nyanza,Soya beans,416,1467
2019,Season A,Nyanza,Vegetables,5628,731
2019,Season A,Nyanza,Fruits,43,145
2019,Season A,Nyanza,Other crops,2198,2779
2019,Season A,Gisagara,Maize,13031,6286
2019,Season A,Gisagara,Sorghum,164,295
2019,Season A,Gisagara,Paddy rice,7886,2085
2019,Season A,Gisagara,Wheat,NA,NA
2019,Season A,Gisagara,Cassava,13199,7923
2019,Season A,Gisagara,Sweet potatoes,24268,4307
2019,Season A,Gisagara,Irish potatoes,2011,552
2019,Season A,Gisagara,Yams & Taro,1328,264
2019,Season A,Gisagara,Bananas,21126,7484
2019,Season A,Gisagara,Beans,8693,12405
2019,Season A,Gisagara,Ground nuts,399,1166
2019,Season A,Gisagara,Soya beans,555,2168
2019,Season A,Gisagara,Vegetables,4377,420
2019,Season A,Gisagara,Fruits,77,31
2019,Season A,Gisagara,Other crops,685,2246
2019,Season A,Nyaruguru,Maize,2628,2818
2019,Season A,Nyaruguru,Sorghum,NA,NA
2019,Season A,Nyaruguru,Paddy rice,NA,7
2019,Season A,Nyaruguru,Wheat,9,13
2019,Season A,Nyaruguru,Cassava,7406,4855
2019,Season A,Nyaruguru,Sweet potatoes,37084,4963
2019,Season A,Nyaruguru,Irish potatoes,6993,1302
2019,Season A,Nyaruguru,Yams & Taro,2500,410
2019,Season A,Nyaruguru,Bananas,7176,2630
2019,Season A,Nyaruguru,Beans,3682,4138
2019,Season A,Nyaruguru,Ground nuts,13,53
2019,Season A,Nyaruguru,Soya beans,438,875
2019,Season A,Nyaruguru,Vegetables,2347,214
2019,Season A,Nyaruguru,Fruits,NA,NA
2019,Season A,Nyaruguru,Other crops,16,1465
2019,Season A,Huye,Maize,3968,2396
2019,Season A,Huye,Sorghum,12,35
2019,Season A,Huye,Paddy rice,2891,895
2019,Season A,Huye,Wheat,NA,NA
2019,Season A,Huye,Cassava,8126,4356
2019,Season A,Huye,Sweet potatoes,16004,2453
2019,Season A,Huye,Irish potatoes,1034,379
2019,Season A,Huye,Yams & Taro,1291,336
2019,Season A,Huye,Bananas,9500,3389
2019,Season A,Huye,Beans,6493,9147
2019,Season A,Huye,Ground nuts,94,245
2019,Season A,Huye,Soya beans,831,2225
2019,Season A,Huye,Vegetables,2270,241
2019,Season A,Huye,Fruits,NA,42
2019,Season A,Huye,Other crops,6,723
2019,Season A,Nyamagabe,Maize,3463,3318
2019,Season A,Nyamagabe,Sorghum,NA,NA
2019,Season A,Nyamagabe,Paddy rice,NA,NA
2019,Season A,Nyamagabe,Wheat,NA,NA
2019,Season A,Nyamagabe,Cassava,6094,5300
2019,Season A,Nyamagabe,Sweet potatoes,39608,5024
2019,Season A,Nyamagabe,Irish potatoes,12746,1718
2019,Season A,Nyamagabe,Yams & Taro,1821,255
2019,Season A,Nyamagabe,Bananas,13888,4403
2019,Season A,Nyamagabe,Beans,6187,8231
2019,Season A,Nyamagabe,Ground nuts,NA,NA
2019,Season A,Nyamagabe,Soya beans,313,751
2019,Season A,Nyamagabe,Vegetables,1781,200
2019,Season A,Nyamagabe,Fruits,144,56
2019,Season A,Nyamagabe,Other crops,NA,920
2019,Season A,Ruhango,Maize,1418,1743
2019,Season A,Ruhango,Sorghum,NA,NA
2019,Season A,Ruhango,Paddy rice,3822,887
2019,Season A,Ruhango,Wheat,NA,NA
2019,Season A,Ruhango,Cassava,74523,21800
2019,Season A,Ruhango,Sweet potatoes,7182,1223
2019,Season A,Ruhango,Irish potatoes,629,227
2019,Season A,Ruhango,Yams & Taro,1118,168
2019,Season A,Ruhango,Bananas,22115,8070
2019,Season A,Ruhango,Beans,7450,10582
2019,Season A,Ruhango,Ground nuts,420,850
2019,Season A,Ruhango,Soya beans,507,1887
2019,Season A,Ruhango,Vegetables,4822,487
2019,Season A,Ruhango,Fruits,4039,536
2019,Season A,Ruhango,Other crops,NA,1111
2019,Season A,Muhanga,Maize,2205,1949
2019,Season A,Muhanga,Sorghum,NA,NA
2019,Season A,Muhanga,Paddy rice,596,151
2019,Season A,Muhanga,Wheat,NA,NA
2019,Season A,Muhanga,Cassava,20361,8540
2019,Season A,Muhanga,Sweet potatoes,30457,5347
2019,Season A,Muhanga,Irish potatoes,518,183
2019,Season A,Muhanga,Yams & Taro,9039,2051
2019,Season A,Muhanga,Bananas,62340,18282
2019,Season A,Muhanga,Beans,5500,9484
2019,Season A,Muhanga,Ground nuts,9,22
2019,Season A,Muhanga,Soya beans,1331,3946
2019,Season A,Muhanga,Vegetables,2563,263
2019,Season A,Muhanga,Fruits,21,3
2019,Season A,Muhanga,Other crops,8594,766
2019,Season A,Kamonyi,Maize,9795,5397
2019,Season A,Kamonyi,Sorghum,NA,NA
2019,Season A,Kamonyi,Paddy rice,649,205
2019,Season A,Kamonyi,Wheat,NA,NA
2019,Season A,Kamonyi,Cassava,51468,10865
2019,Season A,Kamonyi,Sweet potatoes,18913,3737
2019,Season A,Kamonyi,Irish potatoes,1090,348
2019,Season A,Kamonyi,Yams & Taro,7736,759
2019,Season A,Kamonyi,Bananas,38624,12318
2019,Season A,Kamonyi,Beans,8686,12365
2019,Season A,Kamonyi,Ground nuts,326,889
2019,Season A,Kamonyi,Soya beans,2339,1734
2019,Season A,Kamonyi,Vegetables,6838,591
2019,Season A,Kamonyi,Fruits,2271,279
2019,Season A,Kamonyi,Other crops,NA,1275
2019,Season A,Karongi,Maize,6131,5101
2019,Season A,Karongi,Sorghum,2,3
2019,Season A,Karongi,Paddy rice,NA,12
2019,Season A,Karongi,Wheat,NA,NA
2019,Season A,Karongi,Cassava,11596,7386
2019,Season A,Karongi,Sweet potatoes,33123,5448
2019,Season A,Karongi,Irish potatoes,2698,786
2019,Season A,Karongi,Yams & Taro,4544,755
2019,Season A,Karongi,Bananas,34415,10808
2019,Season A,Karongi,Beans,3790,5597
2019,Season A,Karongi,Ground nuts,20,30
2019,Season A,Karongi,Soya beans,210,463
2019,Season A,Karongi,Vegetables,1539,162
2019,Season A,Karongi,Fruits,120,149
2019,Season A,Karongi,Other crops,1125,1167
2019,Season A,Rutsiro,Maize,10828,10059
2019,Season A,Rutsiro,Sorghum,33,48
2019,Season A,Rutsiro,Paddy rice,NA,NA
2019,Season A,Rutsiro,Wheat,14,66
2019,Season A,Rutsiro,Cassava,837,2216
2019,Season A,Rutsiro,Sweet potatoes,22880,3132
2019,Season A,Rutsiro,Irish potatoes,30522,3616
2019,Season A,Rutsiro,Yams & Taro,7881,863
2019,Season A,Rutsiro,Bananas,24156,6353
2019,Season A,Rutsiro,Beans,4423,5136
2019,Season A,Rutsiro,Ground nuts,NA,NA
2019,Season A,Rutsiro,Soya beans,297,853
2019,Season A,Rutsiro,Vegetables,3697,497
2019,Season A,Rutsiro,Fruits,1104,577
2019,Season A,Rutsiro,Other crops,10437,3608
2019,Season A,Rubavu,Maize,7139,4258
2019,Season A,Rubavu,Sorghum,154,116
2019,Season A,Rubavu,Paddy rice,NA,NA
2019,Season A,Rubavu,Wheat,433,220
2019,Season A,Rubavu,Cassava,NA,10
2019,Season A,Rubavu,Sweet potatoes,3149,498
2019,Season A,Rubavu,Irish potatoes,67633,5332
2019,Season A,Rubavu,Yams & Taro,660,95
2019,Season A,Rubavu,Bananas,7805,621
2019,Season A,Rubavu,Beans,2903,2647
2019,Season A,Rubavu,Ground nuts,NA,NA
2019,Season A,Rubavu,Soya beans,NA,NA
2019,Season A,Rubavu,Vegetables,19516,1067
2019,Season A,Rubavu,Fruits,129,28
2019,Season A,Rubavu,Other crops,7184,795
2019,Season A,Nyabihu,Maize,4726,3818
2019,Season A,Nyabihu,Sorghum,333,366
2019,Season A,Nyabihu,Paddy rice,NA,NA
2019,Season A,Nyabihu,Wheat,322,536
2019,Season A,Nyabihu,Cassava,220,235
2019,Season A,Nyabihu,Sweet potatoes,23154,3478
2019,Season A,Nyabihu,Irish potatoes,121915,7584
2019,Season A,Nyabihu,Yams & Taro,871,82
2019,Season A,Nyabihu,Bananas,3721,1527
2019,Season A,Nyabihu,Beans,6281,6007
2019,Season A,Nyabihu,Ground nuts,NA,NA
2019,Season A,Nyabihu,Soya beans,56,70
2019,Season A,Nyabihu,Vegetables,15788,892
2019,Season A,Nyabihu,Fruits,189,75
2019,Season A,Nyabihu,Other crops,885,3056
2019,Season A,Ngororero,Maize,5727,5330
2019,Season A,Ngororero,Sorghum,337,260
2019,Season A,Ngororero,Paddy rice,NA,31
2019,Season A,Ngororero,Wheat,98,264
2019,Season A,Ngororero,Cassava,9580,5006
2019,Season A,Ngororero,Sweet potatoes,36044,6968
2019,Season A,Ngororero,Irish potatoes,8771,1632
2019,Season A,Ngororero,Yams & Taro,8393,1251
2019,Season A,Ngororero,Bananas,44839,12581
2019,Season A,Ngororero,Beans,5512,7779
2019,Season A,Ngororero,Ground nuts,NA,NA
2019,Season A,Ngororero,Soya beans,244,834
2019,Season A,Ngororero,Vegetables,1157,122
2019,Season A,Ngororero,Fruits,838,695
2019,Season A,Ngororero,Other crops,54,832
2019,Season A,Rusizi,Maize,10617,9444
2019,Season A,Rusizi,Sorghum,48,60
2019,Season A,Rusizi,Paddy rice,7605,1472
2019,Season A,Rusizi,Wheat,NA,NA
2019,Season A,Rusizi,Cassava,26030,18399
2019,Season A,Rusizi,Sweet potatoes,5730,1636
2019,Season A,Rusizi,Irish potatoes,305,131
2019,Season A,Rusizi,Yams & Taro,2410,948
2019,Season A,Rusizi,Bananas,7231,3830
2019,Season A,Rusizi,Beans,8853,9654
2019,Season A,Rusizi,Ground nuts,52,80
2019,Season A,Rusizi,Soya beans,87,149
2019,Season A,Rusizi,Vegetables,2185,235
2019,Season A,Rusizi,Fruits,1503,486
2019,Season A,Rusizi,Other crops,15,2615
2019,Season A,Nyamasheke,Maize,5089,5687
2019,Season A,Nyamasheke,Sorghum,NA,NA
2019,Season A,Nyamasheke,Paddy rice,1465,327
2019,Season A,Nyamasheke,Wheat,2,11
2019,Season A,Nyamasheke,Cassava,23693,11070
2019,Season A,Nyamasheke,Sweet potatoes,17195,3108
2019,Season A,Nyamasheke,Irish potatoes,127,38
2019,Season A,Nyamasheke,Yams & Taro,4029,861
2019,Season A,Nyamasheke,Bananas,9778,4436
2019,Season A,Nyamasheke,Beans,4445,5749
2019,Season A,Nyamasheke,Ground nuts,80,573
2019,Season A,Nyamasheke,Soya beans,415,1006
2019,Season A,Nyamasheke,Vegetables,3480,340
2019,Season A,Nyamasheke,Fruits,477,229
2019,Season A,Nyamasheke,Other crops,2231,4131
2019,Season A,Rulindo,Maize,9124,6602
2019,Season A,Rulindo,Sorghum,NA,NA
2019,Season A,Rulindo,Paddy rice,37,16
2019,Season A,Rulindo,Wheat,4,3
2019,Season A,Rulindo,Cassava,7760,5710
2019,Season A,Rulindo,Sweet potatoes,31625,4458
2019,Season A,Rulindo,Irish potatoes,5271,781
2019,Season A,Rulindo,Yams & Taro,748,118
2019,Season A,Rulindo,Bananas,30222,9868
2019,Season A,Rulindo,Beans,11955,13543
2019,Season A,Rulindo,Ground nuts,106,243
2019,Season A,Rulindo,Soya beans,263,863
2019,Season A,Rulindo,Vegetables,4598,540
2019,Season A,Rulindo,Fruits,3,71
2019,Season A,Rulindo,Other crops,106,662
2019,Season A,Gakenke,Maize,12120,9564
2019,Season A,Gakenke,Sorghum,NA,NA
2019,Season A,Gakenke,Paddy rice,NA,NA
2019,Season A,Gakenke,Wheat,NA,NA
2019,Season A,Gakenke,Cassava,9463,4327
2019,Season A,Gakenke,Sweet potatoes,72243,7499
2019,Season A,Gakenke,Irish potatoes,12537,1831
2019,Season A,Gakenke,Yams & Taro,6507,1190
2019,Season A,Gakenke,Bananas,67965,14765
2019,Season A,Gakenke,Beans,9723,10223
2019,Season A,Gakenke,Ground nuts,237,223
2019,Season A,Gakenke,Soya beans,171,360
2019,Season A,Gakenke,Vegetables,3476,288
2019,Season A,Gakenke,Fruits,5784,496
2019,Season A,Gakenke,Other crops,2313,1189
2019,Season A,Musanze,Maize,9232,6955
2019,Season A,Musanze,Sorghum,3398,1586
2019,Season A,Musanze,Paddy rice,NA,NA
2019,Season A,Musanze,Wheat,4980,3253
2019,Season A,Musanze,Cassava,420,425
2019,Season A,Musanze,Sweet potatoes,15389,1994
2019,Season A,Musanze,Irish potatoes,49588,4082
2019,Season A,Musanze,Yams & Taro,1087,176
2019,Season A,Musanze,Bananas,2256,1296
2019,Season A,Musanze,Beans,2885,2475
2019,Season A,Musanze,Ground nuts,NA,NA
2019,Season A,Musanze,Soya beans,10,19
2019,Season A,Musanze,Vegetables,8089,1036
2019,Season A,Musanze,Fruits,490,169
2019,Season A,Musanze,Other crops,599,1457
2019,Season A,Burera,Maize,11933,9631
2019,Season A,Burera,Sorghum,5466,2410
2019,Season A,Burera,Paddy rice,NA,NA
2019,Season A,Burera,Wheat,1021,767
2019,Season A,Burera,Cassava,369,292
2019,Season A,Burera,Sweet potatoes,37797,4278
2019,Season A,Burera,Irish potatoes,49555,4440
2019,Season A,Burera,Yams & Taro,NA,81
2019,Season A,Burera,Bananas,4298,2808
2019,Season A,Burera,Beans,12804,9020
2019,Season A,Burera,Ground nuts,NA,NA
2019,Season A,Burera,Soya beans,NA,NA
2019,Season A,Burera,Vegetables,5000,563
2019,Season A,Burera,Fruits,1494,509
2019,Season A,Burera,Other crops,10423,380
2019,Season A,Gicumbi,Maize,11955,5570
2019,Season A,Gicumbi,Sorghum,323,606
2019,Season A,Gicumbi,Paddy rice,NA,NA
2019,Season A,Gicumbi,Wheat,22,54
2019,Season A,Gicumbi,Cassava,6078,2807
2019,Season A,Gicumbi,Sweet potatoes,68577,7696
2019,Season A,Gicumbi,Irish potatoes,50510,5252
2019,Season A,Gicumbi,Yams & Taro,1696,287
2019,Season A,Gicumbi,Bananas,30545,8007
2019,Season A,Gicumbi,Beans,21115,21143
2019,Season A,Gicumbi,Ground nuts,256,538
2019,Season A,Gicumbi,Soya beans,23,84
2019,Season A,Gicumbi,Vegetables,9163,856
2019,Season A,Gicumbi,Fruits,145,178
2019,Season A,Gicumbi,Other crops,NA,684
2019,Season A,Rwamagana,Maize,13590,7802
2019,Season A,Rwamagana,Sorghum,NA,NA
2019,Season A,Rwamagana,Paddy rice,1449,339
2019,Season A,Rwamagana,Wheat,NA,NA
2019,Season A,Rwamagana,Cassava,28038,7913
2019,Season A,Rwamagana,Sweet potatoes,7494,1447
2019,Season A,Rwamagana,Irish potatoes,7972,1596
2019,Season A,Rwamagana,Yams & Taro,1408,423
2019,Season A,Rwamagana,Bananas,73479,13839
2019,Season A,Rwamagana,Beans,10972,13869
2019,Season A,Rwamagana,Ground nuts,588,1637
2019,Season A,Rwamagana,Soya beans,98,383
2019,Season A,Rwamagana,Vegetables,15232,1583
2019,Season A,Rwamagana,Fruits,13073,1224
2019,Season A,Rwamagana,Other crops,1007,2868
2019,Season A,Nyagatare,Maize,40036,26456
2019,Season A,Nyagatare,Sorghum,18730,15726
2019,Season A,Nyagatare,Paddy rice,9971,2373
2019,Season A,Nyagatare,Wheat,NA,NA
2019,Season A,Nyagatare,Cassava,16896,10309
2019,Season A,Nyagatare,Sweet potatoes,13858,2961
2019,Season A,Nyagatare,Irish potatoes,4501,823
2019,Season A,Nyagatare,Yams & Taro,143,51
2019,Season A,Nyagatare,Bananas,51021,13271
2019,Season A,Nyagatare,Beans,14894,20589
2019,Season A,Nyagatare,Ground nuts,2124,5942
2019,Season A,Nyagatare,Soya beans,1117,1291
2019,Season A,Nyagatare,Vegetables,4347,413
2019,Season A,Nyagatare,Fruits,388,116
2019,Season A,Nyagatare,Other crops,3232,872
2019,Season A,Gatsibo,Maize,44129,16705
2019,Season A,Gatsibo,Sorghum,3958,3225
2019,Season A,Gatsibo,Paddy rice,6123,1410
2019,Season A,Gatsibo,Wheat,177,300
2019,Season A,Gatsibo,Cassava,8371,2174
2019,Season A,Gatsibo,Sweet potatoes,17801,2268
2019,Season A,Gatsibo,Irish potatoes,8523,1510
2019,Season A,Gatsibo,Yams & Taro,89,23
2019,Season A,Gatsibo,Bananas,116372,18322
2019,Season A,Gatsibo,Beans,18655,21237
2019,Season A,Gatsibo,Ground nuts,906,2480
2019,Season A,Gatsibo,Soya beans,445,587
2019,Season A,Gatsibo,Vegetables,10645,941
2019,Season A,Gatsibo,Fruits,42,53
2019,Season A,Gatsibo,Other crops,1493,2148
2019,Season A,Kayonza,Maize,18533,8360
2019,Season A,Kayonza,Sorghum,2018,1914
2019,Season A,Kayonza,Paddy rice,3221,872
2019,Season A,Kayonza,Wheat,NA,NA
2019,Season A,Kayonza,Cassava,41233,9325
2019,Season A,Kayonza,Sweet potatoes,20235,2627
2019,Season A,Kayonza,Irish potatoes,10563,1970
2019,Season A,Kayonza,Yams & Taro,1923,244
2019,Season A,Kayonza,Bananas,51989,12202
2019,Season A,Kayonza,Beans,13144,15399
2019,Season A,Kayonza,Ground nuts,626,1275
2019,Season A,Kayonza,Soya beans,754,382
2019,Season A,Kayonza,Vegetables,4406,370
2019,Season A,Kayonza,Fruits,276,122
2019,Season A,Kayonza,Other crops,436,832
2019,Season A,Kirehe,Maize,26693,17027
2019,Season A,Kirehe,Sorghum,180,345
2019,Season A,Kirehe,Paddy rice,3887,839
2019,Season A,Kirehe,Wheat,NA,NA
2019,Season A,Kirehe,Cassava,25613,10065
2019,Season A,Kirehe,Sweet potatoes,3165,682
2019,Season A,Kirehe,Irish potatoes,3022,1288
2019,Season A,Kirehe,Yams & Taro,485,65
2019,Season A,Kirehe,Bananas,89520,20084
2019,Season A,Kirehe,Beans,20744,20017
2019,Season A,Kirehe,Ground nuts,344,1157
2019,Season A,Kirehe,Soya beans,751,468
2019,Season A,Kirehe,Vegetables,725,95
2019,Season A,Kirehe,Fruits,NA,NA
2019,Season A,Kirehe,Other crops,8,1308
2019,Season A,Ngoma,Maize,24484,16496
2019,Season A,Ngoma,Sorghum,203,273
2019,Season A,Ngoma,Paddy rice,3982,956
2019,Season A,Ngoma,Wheat,NA,NA
2019,Season A,Ngoma,Cassava,22325,9713
2019,Season A,Ngoma,Sweet potatoes,9024,1796
2019,Season A,Ngoma,Irish potatoes,5307,999
2019,Season A,Ngoma,Yams & Taro,984,170
2019,Season A,Ngoma,Bananas,86160,18091
2019,Season A,Ngoma,Beans,13712,12850
2019,Season A,Ngoma,Ground nuts,636,1474
2019,Season A,Ngoma,Soya beans,209,398
2019,Season A,Ngoma,Vegetables,2899,239
2019,Season A,Ngoma,Fruits,10602,886
2019,Season A,Ngoma,Other crops,105,968
2019,Season A,Bugesera,Maize,8448,5850
2019,Season A,Bugesera,Sorghum,1973,2824
2019,Season A,Bugesera,Paddy rice,4033,1271
2019,Season A,Bugesera,Wheat,NA,NA
2019,Season A,Bugesera,Cassava,25833,7304
2019,Season A,Bugesera,Sweet potatoes,24464,3370
2019,Season A,Bugesera,Irish potatoes,361,122
2019,Season A,Bugesera,Yams & Taro,NA,343
2019,Season A,Bugesera,Bananas,71692,12881
2019,Season A,Bugesera,Beans,4522,10585
2019,Season A,Bugesera,Ground nuts,1178,3019
2019,Season A,Bugesera,Soya beans,950,724
2019,Season A,Bugesera,Vegetables,4600,687
2019,Season A,Bugesera,Fruits,5256,957
2019,Season A,Bugesera,Other crops,4,321
2019,Season B,Nyarugenge,Maize,135,129
2019,Season B,Nyarugenge,Sorghum,418,572
2019,Season B,Nyarugenge,Paddy rice,NA,NA
2019,Season B,Nyarugenge,Wheat,NA,NA
2019,Season B,Nyarugenge,Cassava,1904,1046
2019,Season B,Nyarugenge,Sweet potatoes,467,73
2019,Season B,Nyarugenge,Irish potatoes,14,11
2019,Season B,Nyarugenge,Yams & Taro,183,25
2019,Season B,Nyarugenge,Bananas,5838,1452
2019,Season B,Nyarugenge,Beans,656,1056
2019,Season B,Nyarugenge,Ground nuts,20,50
2019,Season B,Nyarugenge,Soya beans,32,48
2019,Season B,Nyarugenge,Vegetables,1469,184
2019,Season B,Nyarugenge,Fruits,341,28
